episode_no,file,title,status,sentence_index,episode_tickers,sentence_tickers,actions,instruments,contract_counts,strikes_or_spreads,prices_and_returns,evidence
12,4aN_3XOCVlE_Trump币的投资逻辑.md,3XOCVlE_Trump币的投资逻辑,usable,44,,,short,,,,,特朗普上任後可能會有部分持幣者判斷炒作行情結束，從而拋售創幣，更會有投機者藉機做空。
12,4aN_3XOCVlE_Trump币的投资逻辑.md,3XOCVlE_Trump币的投资逻辑,usable,50,,,sell,,,,,而三個月後，第一批創幣將會被解鎖，允許賣出。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,4,NVDA,NVDA,"buy, long, all_in",call,429張,,"買入了429, 價格5.2塊, 5.2塊",於是我說，好了，4月8號尾盤時分，我梭哈了22萬美金，買入了429張4月15號到期的英偉達180看漲期權，價格5.2塊錢。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,9,NVDA,,open,stock,,,,而多頭會接著這個訊息入場推高股價。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,11,NVDA,,,,,,,那麼這麼好的機會，我肯定是順勢而為，只做單腿期權，不做任何組合策略。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,12,NVDA,,,,,,,第二個維度是期權原則。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,13,NVDA,,long,"call, stock",,,股價超過185,我從期權原則分析，前六的期權全部都是看漲期權，除了190外，其他的都會在一旦股價超過185發生gamma，一口氣來到187.5。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,14,NVDA,,,,,,,你們要知道這樣的期權結構是很少見到的。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,15,NVDA,NVDA,"long, short","call, put",,,,之前英偉達每週的期權基本上前六不可能是清一色的看漲期權，基本上都是看跌看漲參半，而這就會造成什麼期權，而不是gamma。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,16,NVDA,,long,call,,,,可是本週不一樣，持倉量排名前六的期權清一色都是看漲期權，這就讓我判斷會發生gamma擠壓。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,18,NVDA,,"buy, long","call, stock",,,,如果你是做市商，在面臨散戶和機構買入如此龐大數字的看漲期權時，而股價又在不斷上行，你會怎麼辦？
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,19,NVDA,,buy,stock,,,,沒錯，你會不得不買入大量的正股來對沖風險，從而推動股價的上漲。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,20,NVDA,,,stock,,,,而隨著股價上漲，虛值期權變為實值，期權的gamma，也就是期權價格變化的二階導，陡然增大。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,21,NVDA,,buy,stock,,,,做市商需要加速買入更多的正股來維持對沖，形成買入漲價、更多買入的惡性循環。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,23,NVDA,,,,,185到190,,而且你們看好這一次的期權結構，前六分別是從180、182.5、185到190。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,25,NVDA,NVDA,buy,stock,,,,假設英偉達站上180，180的期權會發生gamma squeeze，那麼做市商會被迫買入股票拉高股價。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,27,NVDA,,buy,stock,,,,做市商再次被迫買入股票，繼續拉高股價。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,28,NVDA,,buy,stock,,,"股價拉漲至185, 股價從而繼續拉昇，來到187.5",而當股價拉漲至185，就會發生第三次gamma squeeze，做市商不得不再次買入更多的股票，股價從而繼續拉昇，來到187.5，繼續觸發gamma squeeze。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,30,NVDA,,,call,,,,187.5的call的數量沒有之前的strike的數量多，排不進前六，只排在第九。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,31,NVDA,,buy,stock,,,,所以187.5的gamma squeeze就會弱一些，做市商買入的股票就會少一些。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,39,NVDA,,take_profit,,,,,而我就在gamma squeeze後的高點止盈了這張單腿期權。
14,6BwKG7bZcj0_美股实盘10万赚100万_要么百万_要么归零.md,美股实盘10万赚100万_要么百万_要么归零,usable,40,NVDA,,"buy, sell",,,,"成本價5.2, 買入，7.65, 賣出，收益率47%, 47%",可以看到我成本價5.2買入，7.65賣出，收益率47%，賬戶最終來到了32.8萬。
15,92LyxpDx6sk_axti this stock went up 80x last year.md,axti this stock went up 80x last year,usable,6,"AXT/AXTI, CAR, ETH",,short,,,,"64%, $115","It had only been [music] 3 short weeks since that bottom fishing move, and the stock price had already reached $115, a 64% return."
15,92LyxpDx6sk_axti this stock went up 80x last year.md,axti this stock went up 80x last year,usable,17,"AXT/AXTI, CAR, ETH",,short,call,,,,"It's called indium phosphide, or InP for short."
15,92LyxpDx6sk_axti this stock went up 80x last year.md,axti this stock went up 80x last year,usable,20,"AXT/AXTI, CAR, ETH",,long,,,,,"When major cloud providers start connecting thousands of GPUs into clusters, the real bottleneck [music] is no longer the GPU chips themselves, but rather the data transmission between GPUs."
15,92LyxpDx6sk_axti this stock went up 80x last year.md,axti this stock went up 80x last year,usable,29,"AXT/AXTI, CAR, ETH",,,call,,,,"As early as the 1950s, aerospace engineers were already using it to describe a material that was theoretically [music] extremely important and had perfect properties, but was almost impossible to actually obtain in reality."
16,9ev9wiV6eXI_美股实盘挑战4千__100万 第4周.md,美股实盘挑战4千__100万 第4周,usable,4,NVDA,,,,,,,我認為由於上週期權數量過大，會存在做市商周五殺期權這麼一個情況。
16,9ev9wiV6eXI_美股实盘挑战4千__100万 第4周.md,美股实盘挑战4千__100万 第4周,usable,5,NVDA,,,stock,,,,所以這周理論上，壓制在股價上面的期權壓力消失了。
16,9ev9wiV6eXI_美股实盘挑战4千__100万 第4周.md,美股实盘挑战4千__100万 第4周,usable,11,NVDA,,"sell, stop_loss",,,,,一列舊賣出，是實打實的韭菜行為，而你以為的止損不過是把帶著血的籌碼親手獻給做市商的腳下。
17,AW51OvD1g0g_美股实盘挑战4千__100万 第3周.md,美股实盘挑战4千__100万 第3周,usable,2,"NVDA, BTC, TSLA, AVGO, AMD",NVDA,cash,,,,7200刀,这周四个交易日，周二大盘高开，咱踏空了，但这次坚决不追高，所以保持空仓，手头拿着7200刀巨款，等待周三英伟达的财报。
17,AW51OvD1g0g_美股实盘挑战4千__100万 第3周.md,美股实盘挑战4千__100万 第3周,usable,5,"NVDA, BTC, TSLA, AVGO, AMD",NVDA,"buy, long","call, stock",,,"股价表现，我发现5, 收盘前买入了英伟达620140",而阿宝在周三呢，决定相信哪有赌天天输的逻辑，并且我回测了历史上英伟达财报后的股价表现，我发现5月全部都是大涨，所以这使得我下定决心做多这次5月的财报，在收盘前买入了英伟达620140的call。
17,AW51OvD1g0g_美股实盘挑战4千__100万 第3周.md,美股实盘挑战4千__100万 第3周,usable,9,"NVDA, BTC, TSLA, AVGO, AMD",,long,,,,,我在过去一年里满仓做多了4次财报，暴跌了4次，失败了4次，直到今天，我终于对了一次。
17,AW51OvD1g0g_美股实盘挑战4千__100万 第3周.md,美股实盘挑战4千__100万 第3周,usable,12,"NVDA, BTC, TSLA, AVGO, AMD",NVDA,,,,,收盘时，英伟达则止于135,在周五收盘时，英伟达则止于135，财报后的IBcrash直接把我的期权价格腰斩，挑战本金直接被打回原点。
17,AW51OvD1g0g_美股实盘挑战4千__100万 第3周.md,美股实盘挑战4千__100万 第3周,usable,19,"NVDA, BTC, TSLA, AVGO, AMD",,sell,call,,,,不玩了，退钱，我这个call是620到期，所以一直没有卖。
18,DSRAGDRAf4I_CAR史诗级逼空_全网最全解析.md,CAR史诗级逼空_全网最全解析,usable,0,,,"buy, short",stock,,,,逼空是空頭最慘的死法，所謂逼空是指股價上漲，迫使做空者回補股票，而這種買盤會進一步推高股票價格。
18,DSRAGDRAf4I_CAR史诗级逼空_全网最全解析.md,CAR史诗级逼空_全网最全解析,usable,12,,,"buy, sell",stock,,,,隨著股價上漲，空頭需要回補，Swaps的對手方券商也需要買入股票對沖，而兩個最大的股東SRS和Water持倉不賣，導致了如今的事實級逼空。
18,DSRAGDRAf4I_CAR史诗级逼空_全网最全解析.md,CAR史诗级逼空_全网最全解析,usable,26,,,take_profit,,,,,但是我認為如果Water它的早期建倉時間是在6個月之前，那麼他們可以隨時止盈出售部分的頭寸，大幅獲利。
21,FplFJQ-Tp-c_My Bitcoin Prediction.md,My Bitcoin Prediction,usable,11,"BTC, CAR, LNG/Oil",,buy,,,,,Just like not all rare minerals have collection value and not all limited edition products will be bought by people.
21,FplFJQ-Tp-c_My Bitcoin Prediction.md,My Bitcoin Prediction,usable,21,"BTC, CAR, LNG/Oil",,buy,,,,,And many people also like to buy gold jewelry to adorn themselves.
21,FplFJQ-Tp-c_My Bitcoin Prediction.md,My Bitcoin Prediction,usable,36,"BTC, CAR, LNG/Oil",BTC,short,,,,,"First, we need to know that Bitcoin was proposed on October 31st, 2008 by a netzen named Satoshi Nakamoto through a published paper and this was shortly after the outbreak of the financial crisis."
23,HuB53g_0cV8_Takeaways from trading 4k to 1million.md,0cV8_Takeaways from trading 4k to 1million,usable,23,"CAR, ETH",,,call,,,,But the term I admire even more is hero call.
23,HuB53g_0cV8_Takeaways from trading 4k to 1million.md,0cV8_Takeaways from trading 4k to 1million,usable,24,"CAR, ETH",,,call,,,,"It means calling a bed even when you know there's risk, yet you still choose to go for it with conviction."
23,HuB53g_0cV8_Takeaways from trading 4k to 1million.md,0cV8_Takeaways from trading 4k to 1million,usable,36,"CAR, ETH",,short,,,,,"If you chase perfection too much, you'll end up falling short everywhere."
23,HuB53g_0cV8_Takeaways from trading 4k to 1million.md,0cV8_Takeaways from trading 4k to 1million,usable,64,"CAR, ETH",,long,,,,,"If you want to go far on the road of investing, you first have to learn how to survive for the long haul."
23,HuB53g_0cV8_Takeaways from trading 4k to 1million.md,0cV8_Takeaways from trading 4k to 1million,usable,82,"CAR, ETH",,,,,,,"As for me, I believe my fade is the process of constantly trading options, experiencing repeated wipeouts and comebacks over and over until one day I truly understand and transform fade into luck."
25,JQif0N-yUKU_meta王者归来.md,meta王者归来,usable,15,"NVDA, META, TSLA",,,stock,,,,而且近期美股期權市場還有一個大事情需要我們關注。
25,JQif0N-yUKU_meta王者归来.md,meta王者归来,usable,16,"NVDA, META, TSLA","NVDA, META, TSLA",,stock,,,,自1月26號起，META、特斯拉、英偉達這些M7股票新增了週一、週三到期的末日期權。
25,JQif0N-yUKU_meta王者归来.md,meta王者归来,usable,17,"NVDA, META, TSLA",,,stock,,,,現在一週三個末日期權，可以預見的是，股價整體的波動將會被進一步的放大。
25,JQif0N-yUKU_meta王者归来.md,meta王者归来,usable,20,"NVDA, META, TSLA",,,,,,,那我們就可以在木木的期權策略這裡選擇。
25,JQif0N-yUKU_meta王者归来.md,meta王者归来,usable,21,"NVDA, META, TSLA",META,buy,,,,,我們認為META將會劇烈震盪，那系統便會給我們推薦買入跨市策略，這是一個很正確的策略。
25,JQif0N-yUKU_meta王者归来.md,meta王者归来,usable,24,"NVDA, META, TSLA",,"buy, sell",stock,,,,而且目前在木木上買賣美股ETF期權都是零佣金。
25,JQif0N-yUKU_meta王者归来.md,meta王者归来,usable,25,"NVDA, META, TSLA",,,,,,,零佣金和合約費對於我們這種經常做期權的人來說，真的可以省下不少錢了。
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,22,"NVDA, TSLA, ORCL",,"long, short",,,,,做多和做空隐含波动率的方法有哪些？
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,23,"NVDA, TSLA, ORCL",,"open, close",,,,,怎么选择开仓和平仓时机？
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,24,"NVDA, TSLA, ORCL",,"long, short",butterfly,,,,做多做空波动率最常用的期权策略包括straddle、strangle、butterfly、iron condor。
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,25,"NVDA, TSLA, ORCL",,,butterfly,,,,其中，跨式策略最为稳健，蝴蝶策略收益上限最高。
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,26,"NVDA, TSLA, ORCL",,,butterfly,,,,阿宝自己更喜欢蝴蝶，因为我喜欢追求利润的最大化最优解。
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,27,"NVDA, TSLA, ORCL",,"buy, sell, long, short",,,,,究竟是做空还是做多波动率，取决于你是卖家还是买家？
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,28,"NVDA, TSLA, ORCL",,"buy, sell, long, short",,,,,卖家就是做空，买家就是做多波动率。
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,29,"NVDA, TSLA, ORCL",,"sell, close, short",,,,,平仓的时机，因为这类策略，卖家都是吃theta的，时间流逝一般对于做空波动率有利。
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,30,"NVDA, TSLA, ORCL",,"sell, short",,,,,所以你如果是卖家，做空波动率一般越靠近到期日，你的利润越多。
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,31,"NVDA, TSLA, ORCL",,close,,,,,阿宝自己喜欢拿到到期，也就是不平仓等到期结算。
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,32,"NVDA, TSLA, ORCL",,open,,,,,开仓的时机要考虑IV和RV的差值。
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,37,"NVDA, TSLA, ORCL",,sell,,,,,如果IV比RV高很多，那说明市场把未来的风险夸大了，期权定价就比较贵，所以此时卖期权可能更划算。
26,KdhFH6IeBIg_为什么美股财报好股价跌_如何做空波动率_.md,为什么美股财报好股价跌_如何做空波动率_,usable,38,"NVDA, TSLA, ORCL",,buy,,,,,如果IV比RV低很多，那说明市场低估了风险，这时候期权相对便宜，那么这个时候买期权可能更有性价比。
